"","district_code","objectid","district_name","6_14_yrs_out_of_school","6_14_yrs_in_private_school","std_1_2_who_can_read_letters_word_more","std_1_2_who_can_recognize_no.s_or_more","std_3_5_who_can_do_subtraction_or_more","std_3_5_who_can_do_read_std1_texts_or_more","single_classroom_primary_schl","single_teacher_primary_schl","primary_school_with_girls_toilet","primary_school_with_boys_toilet","primary_school_with_Drinking_water_facility","gov_primary_school_providing_midDay_meal","gov_primary_school_with_school_managment_committee","TransitionRate_primary_to_UpperPrimary","Retension_Rate_primaryLevel","pupil_teacher_ratio_at_primary_level","pupil_teacher_ratio_at_upper_primary_level","sc_enrollments_in_primary_school","sc_girls_enrollments_in_primary_school","st_enrollment_in_primary_school","st_girls_enrollment_in_primary_school","year","globalid","st_areashape","st_lengthshape","Table.Name","State.Code","Area.Name","Total..Rural..Urban","Age.group","Total.Population...Persons","Total.Population...Males","Total.Population...Females","Educational.level...Graduate.and.above...Persons","Educational.level...Graduate.and.above...Males","Educational.level...Graduate.and.above...Females","Educational.level...Graduate.degree.other.than.technical.degree...Persons","Educational.level...Graduate.degree.other.than.technical.degree...Males","Educational.level...Graduate.degree.other.than.technical.degree...Females","Educational.level...Post.graduate.degree.other.than.technical.degree...Persons","Educational.level...Post.graduate.degree.other.than.technical.degree...Males","Educational.level...Post.graduate.degree.other.than.technical.degree...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Engineering.and.technology...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Medicine...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Agriculture.and.dairying...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Veterinary...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Teaching...Females","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Persons","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Males","Educational.level...Technical.degree.or.diploma.equal.to.degree.or.post.graduate.degree...Others...Females"
"189",353,24,"Pakur",14.4,2.1,46.7,49.2,16.8,9.1,4.7,16.1,53.26,81,83,99.2,91.2,70.3,38.9,39,48,3.9,48.3,43.8,48.4,"2012-13","{32ED71A7-8278-44AC-BC38-994E84F0E61D}",2203395317.0785,320714.272869588,"C2808STA",20,"District - Pakur","Total","15-19",29391,14425,14966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"190",353,24,"Pakur",14.4,2.1,46.7,49.2,16.8,9.1,4.7,16.1,53.26,81,83,99.2,91.2,70.3,38.9,39,48,3.9,48.3,43.8,48.4,"2012-13","{32ED71A7-8278-44AC-BC38-994E84F0E61D}",2203395317.0785,320714.272869588,"C2808STA",20,"District - Pakur","Total","20-24",30988,13637,17351,250,139,111,226,126,100,14,7,7,5,4,1,1,1,0,0,0,0,0,0,0,4,1,3,0,0,0
"191",353,24,"Pakur",14.4,2.1,46.7,49.2,16.8,9.1,4.7,16.1,53.26,81,83,99.2,91.2,70.3,38.9,39,48,3.9,48.3,43.8,48.4,"2012-13","{32ED71A7-8278-44AC-BC38-994E84F0E61D}",2203395317.0785,320714.272869588,"C2808STA",20,"District - Pakur","Total","25-29",31590,15355,16235,393,219,174,321,186,135,44,17,27,8,5,3,2,1,1,0,0,0,0,0,0,18,10,8,0,0,0
"192",353,24,"Pakur",14.4,2.1,46.7,49.2,16.8,9.1,4.7,16.1,53.26,81,83,99.2,91.2,70.3,38.9,39,48,3.9,48.3,43.8,48.4,"2012-13","{32ED71A7-8278-44AC-BC38-994E84F0E61D}",2203395317.0785,320714.272869588,"C2808STA",20,"District - Pakur","Total","30-34",27671,13876,13795,278,182,96,220,149,71,41,24,17,4,3,1,2,1,1,0,0,0,0,0,0,11,5,6,0,0,0
"193",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","Age not stated",817,427,390,33,20,13,26,16,10,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","30-34",13934,6993,6941,207,160,47,172,133,39,19,14,5,7,7,0,3,3,0,0,0,0,0,0,0,6,3,3,0,0,0
"195",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","15-19",19427,10161,9266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","25-29",16462,8288,8174,320,243,77,261,207,54,40,22,18,10,9,1,3,1,2,1,1,0,0,0,0,5,3,2,0,0,0
"197",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","30-34",16246,8142,8104,448,293,155,352,240,112,57,31,26,17,13,4,9,6,3,0,0,0,0,0,0,13,3,10,0,0,0
"198",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","35-59",53998,27173,26825,1156,852,304,913,702,211,144,91,53,32,27,5,15,10,5,1,1,0,0,0,0,51,21,30,0,0,0
"199",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","20-24",17115,8208,8907,270,170,100,236,146,90,22,13,9,9,9,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
"200",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","35-59",9002,4542,4460,713,455,258,538,360,178,100,55,45,26,22,4,13,8,5,1,1,0,0,0,0,35,9,26,0,0,0
"201",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","60+",1587,730,857,56,37,19,41,30,11,10,6,4,1,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0
"202",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","Total",126618,63242,63376,1287,1006,281,1086,860,226,128,88,40,32,30,2,8,6,2,1,1,0,0,0,0,32,21,11,0,0,0
"203",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","Total",150687,75566,75121,2911,1955,956,2304,1609,695,352,187,165,119,99,20,45,26,19,2,2,0,0,0,0,89,32,57,0,0,0
"204",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","25-29",19215,9694,9521,602,388,214,460,318,142,87,36,51,32,26,6,8,3,5,1,1,0,0,0,0,14,4,10,0,0,0
"205",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","20-24",20593,10084,10509,569,329,240,470,271,199,47,19,28,34,29,5,13,7,6,0,0,0,0,0,0,5,3,2,0,0,0
"206",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","Total",24069,12324,11745,1624,949,675,1218,749,469,224,99,125,87,69,18,37,20,17,1,1,0,0,0,0,57,11,46,0,0,0
"207",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","15-19",4120,2194,1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","20-24",3478,1876,1602,299,159,140,234,125,109,25,6,19,25,20,5,13,7,6,0,0,0,0,0,0,2,1,1,0,0,0
"209",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","60+",13909,6505,7404,92,65,27,73,55,18,13,9,4,1,1,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0
"210",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","Age not stated",3179,1613,1566,44,28,16,36,23,13,4,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"211",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","Age not stated",2362,1186,1176,11,8,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"212",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","35-59",44996,22631,22365,443,397,46,375,342,33,44,36,8,6,5,1,2,2,0,0,0,0,0,0,0,16,12,4,0,0,0
"213",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Total","15-19",23547,12355,11192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"214",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Rural","60+",12322,5775,6547,36,28,8,32,25,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"215",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","30-34",2312,1149,1163,241,133,108,180,107,73,38,17,21,10,6,4,6,3,3,0,0,0,0,0,0,7,0,7,0,0,0
"216",354,18,"Dhanbad",1.3,15.5,55.8,54.7,45.6,38.4,3.3,16.3,60.35,77,81.7,98.3,91.5,83.9,73.1,43,57,20.1,50.5,11.6,49.5,"2012-13","{FE035785-F75F-4A8B-9E9F-69FBDC7976E2}",2556734429.78074,245449.271766448,"C2808STA",20,"District - Dhanbad","Urban","25-29",2753,1406,1347,282,145,137,199,111,88,47,14,33,22,17,5,5,2,3,0,0,0,0,0,0,9,1,8,0,0,0
"217",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","25-29",20904,10804,10100,1160,674,486,855,515,340,168,75,93,89,72,17,15,4,11,4,1,3,3,1,2,26,6,20,0,0,0
"218",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","Total",164252,83181,81071,4518,2803,1715,3462,2264,1198,515,246,269,295,236,59,66,19,47,7,1,6,4,1,3,169,36,133,0,0,0
"219",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","30-34",18112,8919,9193,717,440,277,538,357,181,89,38,51,43,31,12,10,3,7,0,0,0,0,0,0,37,11,26,0,0,0
"220",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","35-59",60662,30684,29978,1547,1069,478,1211,893,318,174,101,73,60,53,7,24,9,15,0,0,0,0,0,0,78,13,65,0,0,0
"221",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","20-24",22700,11448,11252,907,494,413,731,400,331,58,20,38,94,71,23,9,1,8,3,0,3,1,0,1,11,2,9,0,0,0
"222",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","15-19",8779,4591,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"223",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","60+",10569,5014,5555,50,39,11,37,31,6,8,5,3,0,0,0,1,0,1,0,0,0,0,0,0,4,3,1,0,0,0
"224",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","Age not stated",769,372,397,7,5,2,6,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"225",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","15-19",27027,14197,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","Total",113760,57700,56060,1167,936,231,993,808,185,107,78,29,31,27,4,7,3,4,0,0,0,1,1,0,28,19,9,0,0,0
"227",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","15-19",18248,9606,8642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"228",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","20-24",15047,7628,7419,241,174,67,215,157,58,13,7,6,9,7,2,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0
"229",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","Total",50492,25481,25011,3351,1867,1484,2469,1456,1013,408,168,240,264,209,55,59,16,43,7,1,6,3,0,3,141,17,124,0,0,0
"230",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","30-34",12660,6196,6464,213,169,44,176,142,34,19,14,5,5,4,1,3,2,1,0,0,0,0,0,0,10,7,3,0,0,0
"231",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","35-59",42210,21509,20701,375,340,35,326,299,27,39,35,4,3,3,0,1,0,1,0,0,0,0,0,0,6,3,3,0,0,0
"232",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","60+",13808,6620,7188,166,115,51,113,91,22,22,12,10,6,6,0,8,2,6,0,0,0,0,0,0,17,4,13,0,0,0
"233",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Total","Age not stated",1039,509,530,21,11,10,14,8,6,4,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"234",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","Age not stated",270,137,133,14,6,8,8,4,4,4,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","60+",3239,1606,1633,116,76,40,76,60,16,14,7,7,6,6,0,7,2,5,0,0,0,0,0,0,13,1,12,0,0,0
"236",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","35-59",18452,9175,9277,1172,729,443,885,594,291,135,66,69,57,50,7,23,9,14,0,0,0,0,0,0,72,10,62,0,0,0
"237",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Rural","25-29",14257,7375,6882,281,209,72,233,175,58,28,17,11,13,12,1,1,0,1,0,0,0,1,1,0,5,4,1,0,0,0
"238",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","25-29",6647,3429,3218,879,465,414,622,340,282,140,58,82,76,60,16,14,4,10,4,1,3,2,0,2,21,2,19,0,0,0
"239",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","30-34",5452,2723,2729,504,271,233,362,215,147,70,24,46,38,27,11,7,1,6,0,0,0,0,0,0,27,4,23,0,0,0
"240",355,20,"Bokaro",1,12.5,79.1,82.9,50.5,53.6,1.3,17.8,79.11,82,94.9,95.6,97,93.7,64.6,32,41,15.5,48.7,16,49.4,"2012-13","{F03807B4-258F-427D-BB13-AE3C83163EC6}",3444587579.18884,423289.625410917,"C2808STA",20,"District - Bokaro","Urban","20-24",7653,3820,3833,666,320,346,516,243,273,45,13,32,85,64,21,8,0,8,3,0,3,1,0,1,8,0,8,0,0,0
"241",356,12,"Lohardaga",4.4,20.8,52,56.5,48.8,37.5,0,11.5,90.5,53,75.3,100,91,75.2,52.3,30,45,5.1,48.9,62.2,50.4,"2012-13","{EC6F6191-AC46-4B0A-A07A-F910052ABA6A}",2212632627.41666,228657.442283695,"C2808STA",20,"District - Lohardaga","Rural","Total",147629,72818,74811,3101,1977,1124,2602,1697,905,298,165,133,23,14,9,6,3,3,1,1,0,1,1,0,170,96,74,0,0,0
"242",356,12,"Lohardaga",4.4,20.8,52,56.5,48.8,37.5,0,11.5,90.5,53,75.3,100,91,75.2,52.3,30,45,5.1,48.9,62.2,50.4,"2012-13","{EC6F6191-AC46-4B0A-A07A-F910052ABA6A}",2212632627.41666,228657.442283695,"C2808STA",20,"District - Lohardaga","Total","20-24",19851,9670,10181,793,390,403,684,333,351,46,17,29,28,20,8,2,0,2,0,0,0,0,0,0,33,20,13,0,0,0
